frequency,depth,salinity,temp,sediment,count_pixels,year,freq_file,depth_file
1,3.0 - 3.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,112,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,585,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,28.5 - 29.0,20.0 - 25.0,119,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,28.5 - 29.0,no data avail,17,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,28.5 - 29.0,out of range,3190,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,383,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,402,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,29.0 - 29.5,20.0 - 25.0,2734,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,no data avail,no data avail,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,32.5 - 33.0,no data avail,out of range,2470,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,27,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,29,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,33.0 - 33.5,28.5 - 29.0,no data avail,69,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,33.0 - 33.5,28.5 - 29.0,out of range,428,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,33.0 - 33.5,no data avail,no data avail,8,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,33.0 - 33.5,no data avail,out of range,185,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,no data avail,no data avail,no data avail,376,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.0 - 3.5,no data avail,no data avail,out of range,187,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,299,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,910,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,28.5 - 29.0,20.0 - 25.0,360,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,28.5 - 29.0,no data avail,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,28.5 - 29.0,out of range,4088,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,771,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,424,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,29.0 - 29.5,20.0 - 25.0,4644,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,no data avail,20.0 - 25.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,32.5 - 33.0,no data avail,out of range,3528,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,71,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,65,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,28.5 - 29.0,no data avail,77,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,28.5 - 29.0,out of range,656,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,no data avail,no data avail,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,33.0 - 33.5,no data avail,out of range,162,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,no data avail,no data avail,no data avail,284,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,3.5 - 4.0,no data avail,no data avail,out of range,271,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,223,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,812,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,20.0 - 25.0,446,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,4,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,out of range,2627,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,1768,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,425,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,20.0 - 25.0,3555,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,32.5 - 33.0,no data avail,out of range,2440,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,14,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,251,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,182,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,no data avail,115,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,out of range,974,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,no data avail,no data avail,5,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,33.0 - 33.5,no data avail,out of range,240,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,no data avail,no data avail,no data avail,105,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.0 - 4.5,no data avail,no data avail,out of range,198,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,211,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,428,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,20.0 - 25.0,969,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,17,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,no data avail,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,out of range,2202,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,4074,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,754,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,20.0 - 25.0,3230,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,28,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,32.5 - 33.0,no data avail,out of range,1473,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,78,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,596,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,457,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,no data avail,134,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,out of range,1084,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,33.0 - 33.5,no data avail,out of range,315,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,no data avail,no data avail,no data avail,45,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,4.5 - 5.0,no data avail,no data avail,out of range,119,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,0.0 - 5.0,8,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,505,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,400,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,20.0 - 25.0,215,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,301,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,28.5 - 29.0,out of range,235,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,1720,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,345,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,32.5 - 33.0,no data avail,out of range,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,0.0 - 5.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,39254,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,45264,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,33611,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,6045,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,no data avail,10198,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,28.5 - 29.0,out of range,1929,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,46478,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,20559,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,15.0 - 20.0,14662,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,20.0 - 25.0,3129,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,52783,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,no data avail,532,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,out of range,1958,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,no data avail,no data avail,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,no data avail,out of range,432,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,no data avail,no data avail,out of range,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,1581,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,1495,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,20.0 - 25.0,3190,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,248,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,no data avail,186,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,out of range,6677,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,1163,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,7212,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,1091,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,20.0 - 25.0,7036,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,3816,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,no data avail,20.0 - 25.0,7,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,no data avail,no data avail,26,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,no data avail,out of range,6500,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,27.5 - 28.0,no data avail,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,5695,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,30733,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,20726,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,1409,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,no data avail,3095,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,out of range,3237,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,5847,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,964,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,20463,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,no data avail,no data avail,210,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,no data avail,out of range,2296,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,no data avail,no data avail,no data avail,1297,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,no data avail,no data avail,out of range,286,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,3.5 - 4.0,32.5 - 33.0,no data avail,out of range,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,no data avail,out of range,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,out of range,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,out of range,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,400,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,33,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,1567,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,28.5 - 29.0,no data avail,117,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,437,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,1430,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,15.0 - 20.0,392,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,20.0 - 25.0,87,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,219,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,29.0 - 29.5,out of range,17,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,no data avail,33.0 - 33.5,no data avail,out of range,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,8,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,29.0 - 29.5,20.0 - 25.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,32.5 - 33.0,no data avail,out of range,4,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,3,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,254,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,20.0 - 25.0,83,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,no data avail,11,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,28.5 - 29.0,out of range,15,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,7,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,237,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,out of range,33.0 - 33.5,no data avail,out of range,2,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
